MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,theta_degrees,theta_position,mux,muy,sigmax,sigmay
399,0.0,0.0,0.00025069145410191654,0.00014395760355364942,pseudo-voigt,0.2596840852383438,0.7524501745082038,0.0,-59.99999999999997,-59.99999999999997,-0.0,0.0,0.00025069145410191654,0.00014395760355364942
400,0.0,0.0,0.00016849213437351642,0.0002123477834747642,pseudo-voigt,0.3371085977609353,0.8429020887417509,0.0,13.13948597857862,13.13948597857862,0.0,0.0,0.00016849213437351642,0.0002123477834747642
401,0.0,0.0,0.0001853800660225181,0.00015807734156555913,pseudo-voigt,0.2493812588280765,0.735372790128841,0.0011432763066666666,39.09529933864238,39.09529933864238,0.0,-0.0,0.0001853800660225181,0.00015807734156555913
402,0.0,0.0,0.0002592760891790545,0.00026164193320644285,pseudo-voigt,0.3058768108602501,0.6677025910325471,0.0011432763066666666,80.9047006613576,80.9047006613576,0.0,0.0,0.0002592760891790545,0.00026164193320644285
403,0.0,0.0,0.00017602638009127188,0.0002218435151536495,pseudo-voigt,0.3216834104961009,0.8161378662606477,0.0011432763066666666,39.09529933864241,39.09529933864241,0.0,0.0,0.00017602638009127188,0.0002218435151536495
404,0.0,0.0,0.00014112694381396924,8.873802184885159e-05,pseudo-voigt,0.2953146161976369,0.8486774726670647,0.0011432763066666666,-6.968233553785865,-6.968233553785865,0.0,0.0,0.00014112694381396924,8.873802184885159e-05
405,0.0,0.0,0.00014529380638023142,0.00031613789580185855,pseudo-voigt,0.3200108721551973,0.7101012585950088,0.0,52.91590901237717,52.91590901237717,0.0,-0.0,0.00014529380638023142,0.00031613789580185855
406,0.0,0.0,0.00018441810036764984,0.0002958995877489518,pseudo-voigt,0.2613305366437222,0.8055902819771147,0.0,38.74772703713143,38.74772703713143,0.0,0.0,0.00018441810036764984,0.0002958995877489518
407,0.0,0.0,0.0003332371986902788,0.00022853524201658747,pseudo-voigt,0.2556718586582163,0.7618552291951385,0.0,52.91590901237714,52.91590901237714,0.0,0.0,0.0003332371986902788,0.00022853524201658747
408,0.0,0.0,0.00019028902024256604,0.0003755800634659629,pseudo-voigt,0.3308552294921209,0.6137532758686483,0.0,81.25227296286859,81.25227296286859,0.0,0.0,0.00019028902024256604,0.0003755800634659629
409,0.0,0.0,0.00020231622201216117,0.00018223524767876364,pseudo-voigt,0.3012608195094652,0.7431704479585,0.0,21.475393641086967,21.475393641086967,0.0,0.0,0.00020231622201216117,0.00018223524767876364
410,0.0,0.0,0.00010911586705877444,0.00026052059272917806,pseudo-voigt,0.285914541925928,0.7803499839327268,0.0,-52.841535452971016,-52.841535452971016,-0.0,0.0,0.00010911586705877444,0.00026052059272917806
411,0.0,0.0,0.00034655973253491985,0.0001273566250430791,pseudo-voigt,0.2710440559427248,0.744572751557049,0.0,-81.47539364108695,-81.47539364108695,0.0,0.0,0.00034655973253491985,0.0001273566250430791
412,0.0,0.0,0.0001466638008547519,0.0002835843365621893,pseudo-voigt,0.3007308508755185,0.6822740757411881,0.0,-67.15846454702898,-67.15846454702898,-0.0,0.0,0.0001466638008547519,0.0002835843365621893
413,0.0,0.0,8.573069884133362e-05,8.516695226346294e-05,pseudo-voigt,0.295824482320435,0.8220944926523855,0.0,-1.4210854715202004e-14,-1.4210854715202004e-14,0.0,0.0,8.573069884133362e-05,8.516695226346294e-05
414,0.0,0.0,0.0002777172809148635,0.00022075214986421718,pseudo-voigt,0.2973688055526522,0.8551056421818408,0.0,60.0,60.0,0.0,-0.0,0.0002777172809148635,0.00022075214986421718
415,0.0,0.0,0.0003391890168336663,0.00019232771357736316,pseudo-voigt,0.2783359673767201,0.8316885914923032,0.0,-71.53641802775229,-71.53641802775229,0.0,0.0,0.0003391890168336663,0.00019232771357736316
416,0.0,0.0,0.00019174882230881609,0.00017894560406086547,pseudo-voigt,0.2891615983703897,0.7491154812048456,0.0,23.07283605550451,23.07283605550451,0.0,-0.0,0.00019174882230881609,0.00017894560406086547
417,0.0,0.0,0.00034961056464527697,0.00025600814441543285,pseudo-voigt,0.2863480719812419,0.7457185220896776,0.0,83.07283605550452,83.07283605550452,0.0,-0.0,0.00034961056464527697,0.00025600814441543285
418,0.0,0.0,0.0002517517902811589,0.0001729876937565405,pseudo-voigt,0.2946165315068314,0.8545948726467506,0.0,-36.805088086910004,-36.805088086910004,0.0,0.0,0.0002517517902811589,0.0001729876937565405
419,0.0,0.0,0.00019724126449300786,0.0002448509650253831,pseudo-voigt,0.2307372145110185,0.5500708804597721,0.0,36.805088086910004,36.805088086910004,0.0,-0.0,0.00019724126449300786,0.0002448509650253831
420,0.0,0.0,3.416763847365299e-05,0.00030688193322574896,pseudo-voigt,0.2576796328206162,0.774827843711696,0.0,-60.00000000000003,-60.00000000000003,0.0,0.0,3.416763847365299e-05,0.00030688193322574896
421,0.0,0.0,0.00030905527335882313,0.0002906069572265659,pseudo-voigt,0.2364324455833081,0.7166918915215381,0.0,71.59745595654505,71.59745595654505,0.0,-0.0,0.00030905527335882313,0.0002906069572265659
422,0.0,0.0,0.0003701235737532386,0.0002012065810906095,pseudo-voigt,0.2794062754182685,0.7766340643239988,0.0,83.19491191309002,83.19491191309002,0.0,0.0,0.0003701235737532386,0.0002012065810906095
423,0.0,0.0,0.00017470802908032954,0.00015437725844857897,pseudo-voigt,0.3045464594857718,0.845332130578541,0.0,-14.555356618823751,-14.555356618823751,0.0,0.0,0.00017470802908032954,0.00015437725844857897
424,0.0,0.0,0.00015796257597247435,0.0002564511008402822,pseudo-voigt,0.3142696017155285,0.9559548303152416,0.0,-55.1482144603921,-55.1482144603921,-0.0,0.0,0.00015796257597247435,0.0002564511008402822
425,0.0,0.0,0.0003819997138651129,0.00022577872752135454,pseudo-voigt,0.2749618171416092,0.7770854241398982,0.0,-84.25892769803957,-84.25892769803957,0.0,0.0,0.0003819997138651129,0.00022577872752135454
426,0.0,0.0,0.00025784978660728933,0.00010178475492456802,pseudo-voigt,0.299390850516604,0.8083184695446849,0.0,-45.444643381176235,-45.444643381176235,0.0,0.0,0.00025784978660728933,0.00010178475492456802
427,0.0,0.0,0.00039934378693508906,9.123285044595363e-05,pseudo-voigt,0.2943590490400325,0.7184972721438394,0.0,84.25892769803957,84.25892769803957,0.0,0.0,0.00039934378693508906,9.123285044595363e-05
428,0.0,0.0,0.00010956448365188944,0.00011296507839139753,pseudo-voigt,0.2748400549436432,0.7038051321796874,0.0,-4.851785539607874,-4.851785539607874,-0.0,0.0,0.00010956448365188944,0.00011296507839139753
429,0.0,0.0,0.0003593202843611195,0.00013603214924815744,pseudo-voigt,0.3195878512051674,0.8237877662675132,0.0,76.68764435767972,76.68764435767972,0.0,0.0,0.0003593202843611195,0.00013603214924815744
430,0.0,0.0,8.8551279279981e-05,0.0002706941430800015,pseudo-voigt,0.2881232674897011,0.8209985747259688,0.0,60.0,60.0,0.0,-0.0,8.8551279279981e-05,0.0002706941430800015
431,0.0,0.0,5.3040213298733446e-05,0.00020346720239276808,pseudo-voigt,0.2803971142927268,0.7371170359892484,0.0,16.687644357679716,16.687644357679716,0.0,0.0,5.3040213298733446e-05,0.00020346720239276808
432,0.0,0.0,0.0002993222095599665,3.359554265334e-05,pseudo-voigt,0.2706032468620783,0.6163490637851611,0.0,68.34382217883987,68.34382217883987,0.0,-0.0,0.0002993222095599665,3.359554265334e-05
433,0.0,0.0,0.00023873415165279213,0.00015794445455046433,pseudo-voigt,0.2578884848573621,0.8028464734853781,0.0,-43.312355642320256,-43.312355642320256,-0.0,0.0,0.00023873415165279213,0.00015794445455046433
434,0.0,0.0,0.00025576510712311927,0.00016829510808572416,pseudo-voigt,0.2438409085852251,0.7772126401970907,0.0,-43.312355642320284,-43.312355642320284,0.0,0.0,0.00025576510712311927,0.00016829510808572416
435,0.0,0.0,0.0002705244018119818,0.00022497723826672087,pseudo-voigt,0.2682811055645272,0.7937385436156409,0.0,51.65617782116015,51.65617782116015,0.0,0.0,0.0002705244018119818,0.00022497723826672087
436,0.0,0.0,0.0003173217232815109,0.0002813607041078296,pseudo-voigt,0.3780097152566091,0.7737852934558871,0.0,-68.36529920071393,-68.36529920071393,-0.0,0.0,0.0003173217232815109,0.0002813607041078296
