MM #,m_rad,m_azi,sigma_rad,sigma_azi,distribution,alpha_azi,alpha_rad,weight,mux,muy,sigmax,sigmay,theta_degrees,theta_position
479,2.9359968579153917e-06,4.5657909008926555e-05,5e-08,5e-08,gaussian,0.2691940252024641,0.7319131877204629,0.0,-2.2813133058104072e-05,-3.965886650788628e-05,5e-08,5e-08,-26.22968628752176,-26.22968628752176
480,7.404818923149899e-06,0.00013796593943657132,5e-08,5e-08,gaussian,0.2930994797682985,0.7224318522714956,0.0,-0.00013718041795845456,1.6461005942652163e-05,5e-08,5e-08,86.22968628752173,86.22968628752173
481,2.2394932130050883e-06,0.00010219114822077306,5e-08,5e-08,gaussian,0.2786218067233732,0.8011853843441984,0.0,-9.7135101047117e-05,3.1824805562602734e-05,5e-08,5e-08,73.11484314376087,73.11484314376087
482,4.260237219645465e-06,9.554317553870028e-05,5e-08,5e-08,gaussian,0.2995865710544336,0.7118367383011365,0.0,-8.93518183549525e-05,-3.4101327977809324e-05,5e-08,5e-08,-66.55742157188044,-66.55742157188044
483,4.418530448975668e-07,-1.7009806334778626e-05,5e-08,5e-08,gaussian,0.2814715468177204,0.8147349736526684,0.0,-3.4330566682479847e-06,-1.666561932760252e-05,5e-08,5e-08,-13.127901348580991,-13.127901348580991
484,-8.626021444634141e-06,-9.689668765441388e-05,5e-08,5e-08,gaussian,0.2681155291536467,0.7751843783354314,0.0,7.268799743073632e-05,-6.465161524563486e-05,5e-08,5e-08,53.436049325709504,53.436049325709504
485,-4.1207800620793554e-06,-6.176960714858256e-05,5e-08,5e-08,gaussian,0.283490524238932,0.8442246086162443,0.0,4.789836460463942e-05,3.9220044158711505e-05,5e-08,5e-08,-46.87209865141898,-46.87209865141898
486,-2.887762751977009e-06,-9.035302027574852e-05,5e-08,5e-08,gaussian,0.2447410019852132,0.7222103667941254,0.0,8.56256442436324e-05,-2.8987178105576903e-05,5e-08,5e-08,73.12790134858099,73.12790134858099
487,-1.5172605972443129e-06,-2.089300518074472e-05,5e-08,5e-08,gaussian,0.2661152135573744,0.7568194067361133,0.0,3.2677281592295826e-06,-2.0691585194951944e-05,5e-08,5e-08,13.127901348581005,13.127901348581005
488,4.881785619822131e-06,0.0001119890145497233,5e-08,5e-08,gaussian,0.301476070323318,0.7322581063313833,0.0,-9.94262243547565e-05,-5.176675691226629e-05,5e-08,5e-08,-59.999999999999915,-59.999999999999915
489,3.984201745162516e-07,5.976862578521621e-05,5e-08,5e-08,gaussian,0.2703023587784882,0.7662920297857813,0.0,2.6083101627423983e-05,-5.3778426681915364e-05,5e-08,5e-08,26.255802697162025,26.255802697162025
490,4.144238091680548e-07,5.752359999367288e-05,5e-08,5e-08,gaussian,0.3190826164389482,0.7245244353165065,0.0,-2.5075595689094656e-05,5.17721044981054e-05,5e-08,5e-08,26.255802697162004,26.255802697162004
491,-4.800243274204126e-07,3.272764702323858e-05,5e-08,5e-08,gaussian,0.3388118789844519,0.8986059562946993,0.0,-4.218044363684891e-06,3.2458240937835804e-05,5e-08,5e-08,6.56395067429051,6.56395067429051
492,6.326016551848707e-06,1.8138662766817117e-05,5e-08,5e-08,gaussian,0.2454007791089478,0.7398039900278375,0.0,8.359766304900454e-06,1.7295776354648913e-05,5e-08,5e-08,-6.56974298928931,-6.56974298928931
493,9.182488921482194e-06,-0.00012543164297066893,5e-08,5e-08,gaussian,0.3185670381512118,0.6973870688774534,0.0,-0.00012177353362735473,-3.144235469906812e-05,5e-08,5e-08,-79.70922896786792,-79.70922896786792
494,-5.161241526574362e-06,-0.0001386022403925124,5e-08,5e-08,gaussian,0.3104477188460381,0.8003232495719086,0.0,-0.0001386450055354208,-3.844723137309205e-06,5e-08,5e-08,-86.27897195715721,-86.27897195715721
495,6.179092810324515e-06,-8.293382047762218e-05,5e-08,5e-08,gaussian,0.2902498654025897,0.684725814553713,0.0,-7.491234177168112e-05,3.6115658892728276e-05,5e-08,5e-08,60.0,60.0
496,-2.825559547795724e-06,-2.757070828275589e-05,5e-08,5e-08,gaussian,0.2574512694514142,0.6728714974039245,0.0,6.638108330613138e-06,-2.6908423583740607e-05,5e-08,5e-08,19.70922896786793,19.70922896786793
497,3.514972016516561e-06,3.3469312686305736e-05,5e-08,5e-08,gaussian,0.2928289229479237,0.7753092245910489,0.0,3.3741907078557846e-07,-3.365168745161631e-05,5e-08,5e-08,6.569742989289352,6.569742989289352
498,3.940317453177243e-06,5.857943145906075e-05,5e-08,5e-08,gaussian,0.2662139004301684,0.8123069966492559,0.0,-2.9468664635811573e-05,-5.078064292898109e-05,5e-08,5e-08,-26.27897195715714,-26.27897195715714
499,-1.953019201955271e-06,7.521069144208262e-05,5e-08,5e-08,gaussian,0.2654606757906013,0.7883747200664887,0.0,-5.35451518109598e-05,-5.285242765229077e-05,5e-08,5e-08,-46.860514021421324,-46.860514021421324
500,-4.8976827526930684e-06,8.623012994100084e-05,5e-08,5e-08,gaussian,0.2930309410235777,0.7698835003229039,0.0,-7.22286417241933e-05,-4.735658265400953e-05,5e-08,5e-08,-59.99999999999997,-59.99999999999997
501,3.2390601829942047e-06,6.094964486718308e-06,5e-08,5e-08,gaussian,0.2982768401945817,0.8927546640776889,0.0011432763066666666,-8.510771339755763e-07,-6.849508790814108e-06,5e-08,5e-08,20.90470066135761,20.90470066135761
502,-3.3334982828143335e-06,-9.380398199252787e-06,5e-08,5e-08,gaussian,0.257456021433888,0.6038669810522562,0.0011432763066666666,-6.4611348638751974e-06,-7.573494401456134e-06,5e-08,5e-08,-20.904700661357595,-20.904700661357595
503,-1.057842444905945e-05,1.9991933438819406e-05,5e-08,5e-08,gaussian,0.2597660515347071,0.7209133172032536,0.0011432763066666666,-1.4259620190380538e-05,-1.755687040655983e-05,5e-08,5e-08,-66.96823355378586,-66.96823355378586
504,-5.434125503892481e-07,4.3509006312708265e-06,5e-08,5e-08,gaussian,0.2671273347708512,0.7141140387471063,0.0011432763066666666,-1.1551633373342492e-08,4.3846892778029115e-06,5e-08,5e-08,-6.968233553785865,-6.968233553785865
505,5.56918784916642e-06,7.587020688631572e-06,5e-08,5e-08,gaussian,0.2401467385290627,0.6406557618620916,0.0,7.940552232674982e-06,5.052362464153452e-06,5e-08,5e-08,-21.252272962868602,-21.252272962868602
506,4.179992912005982e-06,-1.10181297461497e-05,5e-08,5e-08,gaussian,0.289605557461551,0.7719106751802963,0.0,7.889522889070996e-06,-8.75368222122747e-06,5e-08,5e-08,21.252272962868574,21.252272962868574
507,-4.22815395803108e-06,4.015054240194646e-06,5e-08,5e-08,gaussian,0.272449214203681,0.7699850736848692,0.0,4.6910374825389635e-06,-3.46296315053068e-06,5e-08,5e-08,7.084090987622858,7.084090987622858
508,1.0607374694081218e-05,1.0159628298498202e-05,5e-08,5e-08,gaussian,0.2952140903523601,0.6874194528671209,0.0,1.3488099790261332e-05,-5.814259119804712e-06,5e-08,5e-08,-67.08409098762283,-67.08409098762283
509,3.057971537397512e-06,-5.73731492429997e-06,5e-08,5e-08,gaussian,0.2574221854305515,0.8523084216833481,0.0,2.3191858770714007e-06,-6.073660291102971e-06,5e-08,5e-08,-7.158464547028984,-7.158464547028984
510,-3.450277030373449e-06,-1.1800450553865273e-05,5e-08,5e-08,gaussian,0.3008477311828077,0.7867209188742096,0.0,-1.109422858019226e-06,1.2244354853672212e-05,5e-08,5e-08,21.475393641086995,21.475393641086995
511,9.13739075292185e-07,2.7907763868939706e-05,5e-08,5e-08,gaussian,0.3093621382273801,0.8946019199834441,0.0,-2.7734894416447714e-05,-3.233239083443932e-06,5e-08,5e-08,-81.47539364108692,-81.47539364108692
512,-3.702957901670531e-06,3.496143168865262e-05,5e-08,5e-08,gaussian,0.2327902869029828,0.7197834209340889,0.0,3.5124092845423737e-05,-1.5204291262404725e-06,5e-08,5e-08,81.47539364108698,81.47539364108698
513,1.816055363548354e-07,-3.1856364409682213e-05,5e-08,5e-08,gaussian,0.352870724240375,0.7959963984335402,0.0,3.0159047932062552e-05,1.0261226135548111e-05,5e-08,5e-08,-71.53641802775229,-71.53641802775229
514,1.6453022592459908e-06,1.298862946608469e-05,5e-08,5e-08,gaussian,0.3561319562109972,0.7691279954552513,0.0,-6.488304865694898e-06,1.1371605643062165e-05,5e-08,5e-08,36.92716394449546,36.92716394449546
515,4.379947121741594e-06,-2.661980071573264e-07,5e-08,5e-08,gaussian,0.2791261667002135,0.7485928722329834,0.0,3.1035836129582302e-06,3.1020262612757075e-06,5e-08,5e-08,48.46358197224773,48.46358197224773
516,3.7484891211877766e-06,2.9652909317151985e-05,5e-08,5e-08,gaussian,0.3053569826859626,0.7630920836616562,0.0,1.9710614645315306e-05,-2.246859746327714e-05,5e-08,5e-08,48.46358197224774,48.46358197224774
517,4.826109727295891e-06,1.970740524849649e-05,5e-08,5e-08,gaussian,0.2662510681283518,0.928396263039123,0.0,1.5698186730320792e-05,1.285457467629121e-05,5e-08,5e-08,-36.92716394449545,-36.92716394449545
518,-1.607587369727836e-06,-4.597707745880675e-05,5e-08,5e-08,gaussian,0.3206282637205588,0.8702476333863008,0.0,4.5843654942502746e-05,3.851660721970141e-06,5e-08,5e-08,-83.19491191308998,-83.19491191308998
519,-5.126718943054372e-06,4.677098573381124e-06,5e-08,5e-08,gaussian,0.2985388950721127,0.7071568922500278,0.0,-1.4871267090248214e-06,-6.778418129438557e-06,5e-08,5e-08,-59.99999999999997,-59.99999999999997
520,-1.3879452699129028e-06,2.543190189570377e-05,5e-08,5e-08,gaussian,0.3231806235848463,0.8174304947700305,0.0,-1.1292374232202908e-05,2.2829592863317878e-05,5e-08,5e-08,23.194911913090024,23.194911913090024
521,1.0817694333577658e-05,3.290507524578515e-05,5e-08,5e-08,gaussian,0.3238666540522234,0.6205488668339403,0.0,2.3087783909499587e-05,-2.582093572614582e-05,5e-08,5e-08,59.99999999999997,59.99999999999997
522,-5.177251141664951e-06,1.9263938219654923e-05,5e-08,5e-08,gaussian,0.3226312387681538,0.8214455144895456,0.0,1.2346075786933434e-05,-1.5667726630811786e-05,5e-08,5e-08,23.194911913090024,23.194911913090024
523,-5.978925674916021e-06,-3.139126787672982e-05,5e-08,5e-08,gaussian,0.339198660482293,0.8277811639877141,0.0,-2.3189252632666015e-05,-2.1986764506702023e-05,5e-08,5e-08,-35.74107230196044,-35.74107230196044
524,2.5425418477617758e-06,-6.092524142447919e-05,5e-08,5e-08,gaussian,0.286740946628276,0.7431455579235883,0.0,5.804802383028852e-05,1.8675558655016192e-05,5e-08,5e-08,-74.55535661882371,-74.55535661882371
525,-8.87250228196045e-06,-7.898285573991734e-06,5e-08,5e-08,gaussian,0.2779619648062941,0.7484162236102392,0.0,-1.057270158421165e-05,-5.4149970418207804e-06,5e-08,5e-08,-14.555356618823751,-14.555356618823751
526,4.679951789784282e-06,3.5705998831064155e-05,5e-08,5e-08,gaussian,0.2885644601945157,0.8004844581375871,0.0,-1.0403496545937851e-05,3.447589826092018e-05,5e-08,5e-08,24.25892769803957,24.25892769803957
527,1.452628891304909e-06,9.397091091433352e-05,5e-08,5e-08,gaussian,0.305618342188088,0.6447703849309275,0.0,-9.335425297849097e-05,1.0845537312340575e-05,5e-08,5e-08,84.25892769803957,84.25892769803957
528,-9.492541974208329e-06,3.746918839890833e-05,5e-08,5e-08,gaussian,0.2696807161384582,0.9064586957731883,0.0,3.3359478248991946e-05,-1.9524180990761866e-05,5e-08,5e-08,45.44464338117626,45.44464338117626
529,-3.028840194758608e-06,-2.725521626161975e-05,5e-08,5e-08,gaussian,0.2806231439165651,0.7230525360496068,0.0,-4.925164437253598e-06,2.6977091052577546e-05,5e-08,5e-08,16.68764435767973,16.68764435767973
530,4.369223911223384e-06,-0.00010073908756254013,5e-08,5e-08,gaussian,0.2920338126226347,0.7430069037505032,0.0,-9.998213923498595e-05,-1.3077680012732322e-05,5e-08,5e-08,-85.03146653651959,-85.03146653651959
531,1.0661699141353571e-06,8.816798424130549e-07,5e-08,5e-08,gaussian,0.2922074912127,0.7271905942359453,0.0,1.0661699141353571e-06,8.81679842413055e-07,5e-08,5e-08,-0.0,-0.0
532,-3.1753859969201367e-06,1.8942500720189987e-05,5e-08,5e-08,gaussian,0.2868771678999868,0.5961210826323473,0.0,3.9297192536887353e-07,-1.9202785809087874e-05,5e-08,5e-08,-8.343822178839815,-8.343822178839815
533,6.074447645759616e-06,3.1003448697533916e-05,5e-08,5e-08,gaussian,0.2985987713625894,0.7211013544650527,0.0,2.657338336546105e-05,-1.7087072360528286e-05,5e-08,5e-08,68.34382217883987,68.34382217883987
534,-6.378217975023569e-07,8.764212873714605e-05,5e-08,5e-08,gaussian,0.2946439258107622,0.837686514033824,0.0,-8.514025360249728e-05,-2.0801124073623994e-05,5e-08,5e-08,-76.68764435767969,-76.68764435767969
535,1.2748794203326419e-06,3.30949002077041e-05,5e-08,5e-08,gaussian,0.2886196600821589,0.7478781497023854,0.0,-2.9298464025748947e-05,-1.5443372139082043e-05,5e-08,5e-08,-59.999999999999915,-59.999999999999915
536,-6.798193368061235e-06,-6.324095725446897e-05,5e-08,5e-08,gaussian,0.2613937179652784,0.7480694663562147,0.0,-5.136917885798529e-05,3.7507886783814415e-05,5e-08,5e-08,60.0,60.0
537,-6.205390079877052e-06,-6.38267910721548e-05,5e-08,5e-08,gaussian,0.2529737581157214,0.722972144751071,0.0,5.2172927470589344e-05,-3.728742098564287e-05,5e-08,5e-08,60.0,60.0
538,3.144013782758827e-06,-2.9034755239481638e-05,5e-08,5e-08,gaussian,0.2214289019228904,0.8864139300285542,0.0,-1.4035380368887438e-05,-2.5610738614562308e-05,5e-08,5e-08,-34.90410239785801,-34.90410239785801
539,4.728971659672975e-06,1.638323366312104e-05,5e-08,5e-08,gaussian,0.2934873737889137,0.7399612455317596,0.0,1.8748512774845382e-07,-1.7051051801730172e-05,5e-08,5e-08,16.730598401427997,16.730598401427997
540,-2.8607340946976826e-06,7.771485388099974e-05,5e-08,5e-08,gaussian,0.2288593426402152,0.8395388477004108,0.0,7.329482098104674e-05,-2.5993297802741675e-05,5e-08,5e-08,68.36529920071399,68.36529920071399
541,-1.12114033976411e-06,6.881316260939442e-05,5e-08,5e-08,gaussian,0.2952958354512702,0.7840868418800524,0.0,-6.355215620039128e-05,-2.641271940277022e-05,5e-08,5e-08,-68.36529920071393,-68.36529920071393
542,-6.033189909272729e-07,6.378689701996632e-05,5e-08,5e-08,gaussian,0.299626450024868,0.69427005466443,0.0,5.4939413752409115e-05,3.2415938082711764e-05,5e-08,5e-08,-60.0,-60.0
543,7.196212446870515e-06,6.010646456418642e-08,5e-08,5e-08,gaussian,0.2560896473174331,0.7765267853691138,0.0,7.196212446870515e-06,6.010646456418686e-08,5e-08,5e-08,-0.0,-0.0
544,7.887717142395063e-07,-8.499679812500864e-05,5e-08,5e-08,gaussian,0.3177241762627426,0.8082969473297816,0.0,8.462566545973236e-05,7.973368034784199e-06,5e-08,5e-08,-85.14921397944846,-85.14921397944846
545,-1.2792575109086618e-06,-2.2428764343791086e-05,5e-08,5e-08,gaussian,0.2999278775050963,0.7535846473697786,0.0,-1.629522548951682e-05,-1.546452702200529e-05,5e-08,5e-08,-43.23385734703436,-43.23385734703436
546,-9.311157705824453e-07,3.887211768554587e-05,5e-08,5e-08,gaussian,0.3087190737525168,0.7576983879907865,0.0,1.210482021302616e-05,-3.695107356420742e-05,5e-08,5e-08,16.76614265296564,16.76614265296564
547,5.513160443734397e-06,5.337758610441819e-05,5e-08,5e-08,gaussian,0.3184967378587114,0.8190577182391174,0.0,-3.2545768687585644e-05,4.266537913750569e-05,5e-08,5e-08,43.233857347034366,43.233857347034366
548,-5.013781882483246e-06,8.964386040039639e-05,5e-08,5e-08,gaussian,0.3097234363691821,0.9607213754317291,0.0,8.841104542500565e-05,-1.5641188033792775e-05,5e-08,5e-08,76.76614265296564,76.76614265296564
549,1.882451941511742e-06,4.928834668333867e-05,5e-08,5e-08,gaussian,0.2757490409419593,0.8611114283058756,0.0,3.746715386542387e-05,-3.2079543720472965e-05,5e-08,5e-08,51.61692867351721,51.61692867351721
550,-3.1441825669992837e-06,-3.495491097505373e-05,5e-08,5e-08,gaussian,0.3495596524773911,0.8632459573392731,0.0,1.2335959707063532e-05,-3.285659421477307e-05,5e-08,5e-08,25.718475763071908,25.718475763071908
551,2.593845913011584e-06,-4.040601940541623e-05,5e-08,5e-08,gaussian,0.2812542160073163,0.8397110625989004,0.0,2.8782060160285445e-05,2.847749029919998e-05,5e-08,5e-08,-48.97779610154058,-48.97779610154058
552,3.9699768074218965e-06,-6.47694094050989e-05,5e-08,5e-08,gaussian,0.2977164752159306,0.7365396171330969,0.0,5.170021224156205e-05,3.921638898106528e-05,5e-08,5e-08,-56.32593203384684,-56.32593203384684
553,3.178968108646204e-06,7.18162723457988e-06,5e-08,5e-08,gaussian,0.2902101999353042,0.8190011657402514,0.0,5.280311407706191e-06,5.813769810535755e-06,5e-08,5e-08,-18.370339830765644,-18.370339830765644
554,9.278901843845972e-07,-2.390115928970186e-06,5e-08,5e-08,gaussian,0.344715625410273,0.584762188263179,0.0,1.367738359138412e-06,-2.1686230952232486e-06,5e-08,5e-08,11.02220389845938,11.02220389845938
555,1.6421235776522448e-06,8.920019517014552e-05,5e-08,5e-08,gaussian,0.3306581786856113,0.7151283275173643,0.0,-7.92206248539458e-05,4.103003760645022e-05,5e-08,5e-08,63.674067966153125,63.674067966153125
556,9.57769947899318e-07,0.00013979940979502918,5e-08,5e-08,gaussian,0.3293276054907892,0.7339631181596633,0.0,0.00013948077031710767,9.481930924545778e-06,5e-08,5e-08,-85.71847576307192,-85.71847576307192
557,-6.423201087397537e-06,3.618298843672351e-05,5e-08,5e-08,gaussian,0.3053958481047593,0.7535203107322486,0.0,2.883788733789547e-05,-2.2778112702944912e-05,5e-08,5e-08,41.62966016923434,41.62966016923434
558,4.992666790224496e-06,-5.318508364713291e-05,5e-08,5e-08,gaussian,0.2569145178433521,0.7528111793192271,0.0,-4.339369130855538e-05,3.1153930712649085e-05,5e-08,5e-08,48.96120393475633,48.96120393475633
559,4.833856368495633e-06,-5.790145302741415e-05,5e-08,5e-08,gaussian,0.3265998160530965,0.687295965297491,0.0,4.6846814350931664e-05,-3.437034208800425e-05,5e-08,5e-08,48.96120393475636,48.96120393475636
560,-2.0938221999838397e-06,-7.445729411664897e-05,5e-08,5e-08,gaussian,0.2896396822219012,0.8518774707605138,0.0,6.973681137954834e-05,-2.6173457494026507e-05,5e-08,5e-08,71.03879606524364,71.03879606524364
561,4.78311497306821e-06,3.502732746573052e-05,5e-08,5e-08,gaussian,0.2913527731288738,0.7622237204428715,0.0,-6.51654226418591e-06,3.474660465651555e-05,5e-08,5e-08,18.397993442072732,18.397993442072732
562,1.836222508864957e-06,-4.921876462099322e-05,5e-08,5e-08,gaussian,0.2741813048247139,0.7322011039050335,0.0,3.993920153684157e-05,2.8822190834812487e-05,5e-08,5e-08,-56.3204013115855,-56.3204013115855
563,2.416280052924124e-06,7.3969588034931e-05,5e-08,5e-08,gaussian,0.3028918681257259,0.7142483907268247,0.0,5.737914119279817e-05,4.6743689620402236e-05,5e-08,5e-08,-48.961203934756384,-48.961203934756384
564,-5.5298584714735e-06,0.0001236336200535189,5e-08,5e-08,gaussian,0.32304240300964,0.7588671314540418,0.0,0.00012370391676350413,-3.632123293671996e-06,5e-08,5e-08,85.75719081890182,85.75719081890182
565,-8.805520497361157e-06,6.250836854915938e-05,5e-08,5e-08,gaussian,0.2997280409096928,0.7534976101093608,0.0,-4.136644590539217e-05,-4.7682811190860464e-05,5e-08,5e-08,-48.961203934756355,-48.961203934756355
566,-6.102913750227567e-06,-7.928931830431102e-05,5e-08,5e-08,gaussian,0.2841516667037866,0.7644203618247958,0.0,7.697499246442055e-05,1.9972283006893966e-05,5e-08,5e-08,-71.05313439090978,-71.05313439090978
567,-1.342100829153172e-06,-7.992272576524689e-05,5e-08,5e-08,gaussian,0.2772115762964472,0.6773890858130468,0.0,-7.515675148014009e-05,2.7219589183801656e-05,5e-08,5e-08,71.05313439090978,71.05313439090978
568,-1.8444756755125088e-06,-5.132138494721958e-05,5e-08,5e-08,gaussian,0.2782435274972255,0.608985429906352,0.0,3.5438710547921914e-05,3.716698048158959e-05,5e-08,5e-08,-41.578109348483736,-41.578109348483736
569,5.195305690439065e-07,-3.384804591130596e-05,5e-08,5e-08,gaussian,0.264024503565694,0.6724479185435791,0.0,2.7877000025890918e-05,1.9205025216919793e-05,5e-08,5e-08,-56.31562186969677,-56.31562186969677
570,1.181610371571321e-06,-2.2846078090567014e-05,5e-08,5e-08,gaussian,0.2567115247893176,0.6254806475368195,0.0,-1.1003875798162053e-05,2.005627594069035e-05,5e-08,5e-08,25.790646912122767,25.790646912122767
571,3.193540139847668e-06,6.0080284699285964e-05,5e-08,5e-08,gaussian,0.2991765704732242,0.6826789942238832,0.0,4.226064075019986e-05,4.2823796556991794e-05,5e-08,5e-08,-41.578109348483736,-41.578109348483736
572,-2.323007316909086e-07,4.811164167700726e-05,5e-08,5e-08,gaussian,0.3173675426271187,0.6548087087699407,0.0,-2.072345024176872e-05,-4.3420302147309174e-05,5e-08,5e-08,-25.790646912122853,-25.790646912122853
573,1.0147408055970118e-05,2.291290875009429e-05,5e-08,5e-08,gaussian,0.2985884822609617,0.7359252897277149,0.0,-1.1598823733124791e-05,-2.2213477117561204e-05,5e-08,5e-08,-3.6843781303032728,-3.6843781303032728
574,-8.450564487853944e-06,8.477461826718337e-06,5e-08,5e-08,gaussian,0.3517038452376421,0.7986238436729675,0.0,8.450564487853945e-06,-8.477461826718336e-06,5e-08,5e-08,1.4210854715202004e-14,1.4210854715202004e-14
575,-3.517214731778607e-06,-0.00012057486332890374,5e-08,5e-08,gaussian,0.3227330670388628,0.7914883696682871,0.0,-0.00012054518098965984,-4.419027769024643e-06,5e-08,5e-08,-86.2296862875217,-86.2296862875217
576,-7.863833408644723e-06,-8.754802519417712e-05,5e-08,5e-08,gaussian,0.3236494664605701,0.7252981615145081,0.0,8.605781448478713e-05,1.790388665572779e-05,5e-08,5e-08,-73.11484314376088,-73.11484314376088
577,1.091049122702006e-06,-4.423562645114319e-05,5e-08,5e-08,gaussian,0.2712906530891812,0.7923276367524659,0.0,-2.3682076752439082e-05,-3.737833966891537e-05,5e-08,5e-08,-33.7703137124783,-33.7703137124783
578,-2.3479940401824646e-06,-3.628327803610032e-05,5e-08,5e-08,gaussian,0.2617242606010139,0.6454284890662647,0.0,-1.3929925308299561e-05,3.358491509536517e-05,5e-08,5e-08,26.229686287521716,26.229686287521716
579,8.058667355061162e-07,5.213524467357699e-05,5e-08,5e-08,gaussian,0.2366439041607888,0.8004942796348935,0.0,-1.1044828242754994e-05,5.0958266527200215e-05,5e-08,5e-08,13.114843143760865,13.114843143760865
580,1.453591620303792e-06,0.0001008412418733788,5e-08,5e-08,gaussian,0.2686084251141651,0.7545997975553984,0.0,9.193944690068467e-05,-4.145126167874853e-05,5e-08,5e-08,66.55742157188047,66.55742157188047
581,-3.914604637330677e-06,0.00012696424475431615,5e-08,5e-08,gaussian,0.3079130935343642,0.8603653903834056,0.0,-0.00012420541266351486,-2.6613136616837882e-05,5e-08,5e-08,-79.67226471564129,-79.67226471564129
582,5.621931305701612e-06,5.199433834558786e-05,5e-08,5e-08,gaussian,0.2588618992089349,0.744932844714821,0.0,2.8023011487428185e-05,4.4155726228621395e-05,5e-08,5e-08,-26.229686287521716,-26.229686287521716
583,4.90312156843322e-06,2.6713820334896817e-05,5e-08,5e-08,gaussian,0.2896459765475125,0.8942311897485941,0.0,1.3617905015471745e-05,2.3499392779167115e-05,5e-08,5e-08,-19.6918520228715,-19.6918520228715
584,-3.5857636532041127e-06,-0.00010740520838694836,5e-08,5e-08,gaussian,0.3224811555572907,0.7339019358073946,0.0,-9.480852078846084e-05,-5.059724177783249e-05,5e-08,5e-08,-60.00000000000003,-60.00000000000003
585,3.850229845529169e-06,-7.654939148193358e-05,5e-08,5e-08,gaussian,0.3094501553865658,0.8259813595974752,0.0,5.850013051945492e-05,-4.9521392703805e-05,5e-08,5e-08,46.872098651419,46.872098651419
586,-3.405878076460014e-06,-2.6678076088227344e-05,5e-08,5e-08,gaussian,0.3356376263086093,0.722090972932789,0.0,-2.7424063662629586e-06,2.6754419383781038e-05,5e-08,5e-08,13.127901348581034,13.127901348581034
587,2.735941532144694e-06,1.975402512007215e-05,5e-08,5e-08,gaussian,0.2740291834760999,0.799194979084784,0.0,2.7359415321446925e-06,1.975402512007215e-05,5e-08,5e-08,-0.0,-0.0
588,-5.440065756748978e-06,5.290315923726542e-05,5e-08,5e-08,gaussian,0.2671965955977246,0.8241062152383318,0.0,-2.486341004851492e-05,-4.701222621276962e-05,5e-08,5e-08,-33.744197302837975,-33.744197302837975
589,4.152150812649186e-06,0.0001616407894270426,5e-08,5e-08,gaussian,0.2174421258760809,0.743373828154383,0.0,-0.00016102462989349355,1.4698766296255166e-05,5e-08,5e-08,86.255802697162,86.255802697162
590,4.663209283707848e-07,6.170713729743531e-05,5e-08,5e-08,gaussian,0.3174379844990007,0.6613944277870927,0.0,3.388969431570898e-05,-5.157011603477904e-05,5e-08,5e-08,33.744197302838,33.744197302838
591,1.136657805759705e-06,4.4045574403200496e-07,5e-08,5e-08,gaussian,0.2831850022650529,0.6844534587070232,0.0,9.217677512512601e-07,7.977069904410078e-07,5e-08,5e-08,19.6918520228715,19.6918520228715
592,1.9181601520711298e-07,3.1177397320510995e-05,5e-08,5e-08,gaussian,0.2699304802437679,0.8938281380308067,0.0,1.3975539330467474e-05,2.787025650199962e-05,5e-08,5e-08,-26.27897195715721,-26.27897195715721
593,-4.783183349018928e-06,-0.00010864806203387446,5e-08,5e-08,gaussian,0.3334790459361483,0.6079450148454736,0.0,-0.0001025903560051877,3.609015213871776e-05,5e-08,5e-08,73.13948597857862,73.13948597857862
594,-6.235711059164474e-06,-9.804592879924113e-05,5e-08,5e-08,gaussian,0.3316295354941722,0.8737690721983683,0.0,8.179240954820086e-05,-5.442324858751653e-05,5e-08,5e-08,60.00000000000001,60.00000000000001
595,2.04814972607454e-06,-0.00012017001350747258,5e-08,5e-08,gaussian,0.3485596680012411,0.8657652182843872,0.0,0.00011787104863567109,2.3482822598951215e-05,5e-08,5e-08,-79.70922896786794,-79.70922896786794
596,4.792062873760485e-06,3.932246013021458e-05,5e-08,5e-08,gaussian,0.2104488122855758,0.8401648734097547,0.0,-1.7844052530803994e-05,3.536678564071515e-05,5e-08,5e-08,33.72102804284276,33.72102804284276
597,-1.472354249102072e-06,9.277417357295538e-05,5e-08,5e-08,gaussian,0.3257871372356801,0.713561028490172,0.0,6.668973802908575e-05,6.451119244589741e-05,5e-08,5e-08,-46.86051402142135,-46.86051402142135
598,-1.140215546775973e-05,9.971083836012597e-05,5e-08,5e-08,gaussian,0.3066208313320047,0.8828142819272885,0.0,8.687440076726495e-05,-5.025036245758593e-05,5e-08,5e-08,53.430257010710704,53.430257010710704
599,1.015471431967e-06,6.55858247859223e-05,5e-08,5e-08,gaussian,0.2793330505090208,0.7378938352665463,0.0,4.318675723434041e-05,4.9370391882797375e-05,5e-08,5e-08,-40.29077103213206,-40.29077103213206
600,-4.20709199474706e-06,3.21090153638117e-05,5e-08,5e-08,gaussian,0.2991204314930302,0.6511316253558354,0.0,-3.2021525979590695e-06,-3.222475305452539e-05,5e-08,5e-08,-13.139485978578577,-13.139485978578577
